,Unnamed: 0,SOURCE,ARTICULO,WORDS,TRANSLATE,SENTENCES_A,SENTENCES_B,SENTENCES_C,SENTENCES_D,SENTENCES_E,SENTENCES_F,READ,HEAR,WRITE,TALK,STATUS
4400,4304,,,pacífico,peaceful,,,,,,,,,,,
4401,4305,,,ilegal,illegal,,,,,,,,,,,
4402,4306,,,burgos,burghs,,,,,,,,,,,
4403,4307,,,empezado,started,,,,,,,,,,,
4404,4308,,,llevaban,were wearing,,,,,,,,,,,
4405,4309,,,mostrado,shown,,,,,,,,,,,
4406,4310,,,cercana,nearby,,,,,,,,,,,
4407,4311,,,guardias,Guards,,,,,,,,,,,
4408,4312,,,mito,myth,,,,,,,,,,,
4409,4313,,,venían,were coming,,,,,,,,,,,
4410,4314,,,presentarse,show up,,,,,,,,,,,
4411,4315,,,famosa,Famous,,,,,,,,,,,
4412,4316,,,frecuentemente,frequently,,,,,,,,,,,
4413,4317,,,normativa,regulations,,,,,,,,,,,
4414,4318,,,absurdo,absurdity,,,,,,,,,,,
4415,4319,,,colón,colon,,,,,,,,,,,
4416,4320,,,fórmulas,formulas,,,,,,,,,,,
4417,4321,,,afectado,affected,,,,,,,,,,,
4418,4322,,,futura,future,,,,,,,,,,,
4419,4323,,,aclarar,clarify,,,,,,,,,,,
4420,4324,,,récord,record,,,,,,,,,,,
4421,4325,,,extranjera,foreigner,,,,,,,,,,,
4422,4326,,,amo,master,,,,,,,,,,,
4423,4327,,,contemplar,contemplate,,,,,,,,,,,
4424,4328,,,tecnológico,technologically,,,,,,,,,,,
4425,4329,,,vidrio,Glass,,,,,,,,,,,
4426,4330,,,cintura,waistband,,,,,,,,,,,
4427,4331,,,medina,medina,,,,,,,,,,,
4428,4332,,,religiosas,Religious,,,,,,,,,,,
4429,4333,,,alba,alba,,,,,,,,,,,
4430,4334,,,ocupado,busy,,,,,,,,,,,
4431,4335,,,pájaros,Birds,,,,,,,,,,,
4432,4336,,,hermanas,Sisters,,,,,,,,,,,
4433,4337,,,secundaria,secondary school,,,,,,,,,,,
4434,4338,,,clubes,Clubs,,,,,,,,,,,
4435,4339,,,plantilla,template,,,,,,,,,,,
4436,4340,,,básicas,basics,,,,,,,,,,,
4437,4341,,,crece,grows,,,,,,,,,,,
4438,4342,,,increíble,incredible,,,,,,,,,,,
4439,4343,,,nave,ship,,,,,,,,,,,
4440,4344,,,reto,challenge,,,,,,,,,,,
4441,4345,,,adn,Adn,,,,,,,,,,,
4442,4346,,,vegetales,vegetables,,,,,,,,,,,
4443,4347,,,enviar,Send,,,,,,,,,,,
4444,4348,,,llevando,carrying,,,,,,,,,,,
4445,4349,,,héroe,hero,,,,,,,,,,,
4446,4350,,,celebrado,held,,,,,,,,,,,
4447,4351,,,criminal,criminal,,,,,,,,,,,
4448,4352,,,palmas,palms,,,,,,,,,,,
4449,4353,,,rocas,Rocks,,,,,,,,,,,
4450,4354,,,contribuir,contribute,,,,,,,,,,,
4451,4355,,,lenta,Slowly,,,,,,,,,,,
4452,4356,,,llave,key,,,,,,,,,,,
4453,4357,,,haces,you make,,,,,,,,,,,
4454,4358,,,sube,raises,,,,,,,,,,,
4455,4359,,,canciller,Chancellor,,,,,,,,,,,
4456,4360,,,relieve,relief,,,,,,,,,,,
4457,4361,,,ajeno,alien's,,,,,,,,,,,
4458,4362,,,hielo,ice,,,,,,,,,,,
4459,4363,,,leve,mild,,,,,,,,,,,
4460,4364,,,obtenidos,obtained,,,,,,,,,,,
4461,4365,,,cuenca,basin,,,,,,,,,,,
4462,4366,,,incendio,Fire,,,,,,,,,,,
4463,4367,,,barcos,Boats,,,,,,,,,,,
4464,4368,,,drama,drama,,,,,,,,,,,
4465,4369,,,paraíso,paradise,,,,,,,,,,,
4466,4370,,,poderoso,powerful,,,,,,,,,,,
4467,4371,,,especialista,specialist,,,,,,,,,,,
4468,4372,,,rango,Range,,,,,,,,,,,
4469,4373,,,dispuesta,disposed,,,,,,,,,,,
4470,4374,,,exclusiva,exclusive,,,,,,,,,,,
4471,4375,,,supervivencia,survival,,,,,,,,,,,
4472,4376,,,toque,touch,,,,,,,,,,,
4473,4377,,,metido,tucked in,,,,,,,,,,,
4474,4378,,,internas,internal,,,,,,,,,,,
4475,4379,,,clásicos,classics,,,,,,,,,,,
4476,4380,,,elevada,high,,,,,,,,,,,
4477,4381,,,oyó,heard,,,,,,,,,,,
4478,4382,,,sucesión,succession,,,,,,,,,,,
4479,4383,,,racional,rational,,,,,,,,,,,
4480,4384,,,habitaciones,Rooms,,,,,,,,,,,
4481,4385,,,estando,being,,,,,,,,,,,
4482,4386,,,intervenir,intervene,,,,,,,,,,,
4483,4387,,,ascenso,ascent,,,,,,,,,,,
4484,4388,,,solas,Alone,,,,,,,,,,,
4485,4389,,,asistentes,assistants,,,,,,,,,,,
4486,4390,,,antena,antenna,,,,,,,,,,,
4487,4391,,,publicaciones,Publications,,,,,,,,,,,
4488,4392,,,vera,vera.,,,,,,,,,,,
4489,4393,,,costes,Costs,,,,,,,,,,,
4490,4394,,,electrónico,electronic,,,,,,,,,,,
4491,4395,,,entran,enter,,,,,,,,,,,
4492,4396,,,subió,went up,,,,,,,,,,,
4493,4397,,,capitalismo,Capitalism,,,,,,,,,,,
4494,4398,,,beso,kissing,,,,,,,,,,,
4495,4399,,,almuerzo,Lunch,,,,,,,,,,,
4496,4400,,,establecimientos,establishments,,,,,,,,,,,
4497,4401,,,considerada,considered,,,,,,,,,,,
4498,4402,,,mire,look,,,,,,,,,,,
4499,4403,,,presentada,submitted,,,,,,,,,,,
4500,4404,,,reduce,reduce,,,,,,,,,,,
4501,4405,,,inquietud,unease,,,,,,,,,,,
4502,4406,,,afición,Hobby,,,,,,,,,,,
4503,4407,,,defectos,defects,,,,,,,,,,,
4504,4408,,,elaborar,elaborate,,,,,,,,,,,
4505,4409,,,fomento,promotion,,,,,,,,,,,
4506,4410,,,empezaba,was starting,,,,,,,,,,,
4507,4411,,,intimidad,intimacy,,,,,,,,,,,
4508,4412,,,aporte,contribution,,,,,,,,,,,
4509,4413,,,llegamos,we arrived,,,,,,,,,,,
4510,4414,,,presentaron,presented,,,,,,,,,,,
4511,4415,,,juana,juana,,,,,,,,,,,
4512,4416,,,solía,used to,,,,,,,,,,,
4513,4417,,,investigar,investigate,,,,,,,,,,,
4514,4418,,,pimienta,Pepper to taste,,,,,,,,,,,
4515,4419,,,acontecimiento,event,,,,,,,,,,,
4516,4420,,,minas,mines,,,,,,,,,,,
4517,4421,,,consideraba,he considered,,,,,,,,,,,
4518,4422,,,necesito,I need,,,,,,,,,,,
4519,4423,,,urss,USS,,,,,,,,,,,
4520,4424,,,lanza,spear,,,,,,,,,,,
4521,4425,,,minerales,minerals,,,,,,,,,,,
4522,4426,,,rojos,reds,,,,,,,,,,,
4523,4427,,,entendido,Understood,,,,,,,,,,,
4524,4428,,,aceptado,accepted,,,,,,,,,,,
4525,4429,,,cancha,pitch,,,,,,,,,,,
4526,4430,,,conservador,conservative,,,,,,,,,,,
4527,4431,,,málaga,málaga,,,,,,,,,,,
4528,4432,,,discos,disks,,,,,,,,,,,
4529,4433,,,retraso,delay,,,,,,,,,,,
4530,4434,,,compleja,complex,,,,,,,,,,,
4531,4435,,,académico,academic,,,,,,,,,,,
4532,4436,,,navidad,Christmas,,,,,,,,,,,
4533,4437,,,california,california,,,,,,,,,,,
4534,4438,,,holanda,holland,,,,,,,,,,,
4535,4439,,,invitado,guest,,,,,,,,,,,
4536,4440,,,fases,phases,,,,,,,,,,,
4537,4441,,,pecado,sin,,,,,,,,,,,
4538,4442,,,sustitución,replacement,,,,,,,,,,,
4539,4443,,,serrano,serrano,,,,,,,,,,,
4540,4444,,,surgió,arose,,,,,,,,,,,
4541,4445,,,cristiano,Christian,,,,,,,,,,,
4542,4446,,,monetaria,monetary,,,,,,,,,,,
4543,4447,,,burguesía,bourgeoisie,,,,,,,,,,,
4544,4448,,,lograron,achieved,,,,,,,,,,,
4545,4449,,,semillas,seeds,,,,,,,,,,,
4546,4450,,,comerciantes,traders,,,,,,,,,,,
4547,4451,,,agregar,add,,,,,,,,,,,
4548,4452,,,recibieron,received,,,,,,,,,,,
4549,4453,,,vencer,vanquish,,,,,,,,,,,
4550,4454,,,lesión,injury,,,,,,,,,,,
4551,4455,,,tarifas,rates,,,,,,,,,,,
4552,4456,,,agresión,aggression,,,,,,,,,,,
4553,4457,,,vivimos,we live,,,,,,,,,,,
4554,4458,,,propaganda,propaganda,,,,,,,,,,,
4555,4459,,,árabe,Arabic,,,,,,,,,,,
4556,4460,,,aseguran,they assure,,,,,,,,,,,
4557,4461,,,pág,page,,,,,,,,,,,
4558,4462,,,precisó,he specified,,,,,,,,,,,
4559,4463,,,trimestre,quarter,,,,,,,,,,,
4560,4464,,,vitamina,Vitamin,,,,,,,,,,,
4561,4465,,,religiosos,Religious,,,,,,,,,,,
4562,4466,,,falsa,FALSE,,,,,,,,,,,
4563,4467,,,molina,molina,,,,,,,,,,,
4564,4468,,,llegué,I arrived,,,,,,,,,,,
4565,4469,,,públicamente,publicly,,,,,,,,,,,
4566,4470,,,cuadrados,squares,,,,,,,,,,,
4567,4471,,,repite,repeats,,,,,,,,,,,
4568,4472,,,anuncia,announcement,,,,,,,,,,,
4569,4473,,,cartel,poster,,,,,,,,,,,
4570,4474,,,tiendas,Shops,,,,,,,,,,,
4571,4475,,,conserva,preserves,,,,,,,,,,,
4572,4476,,,iniciativas,initiatives,,,,,,,,,,,
4573,4477,,,requieren,require,,,,,,,,,,,
4574,4478,,,concejal,councillor,,,,,,,,,,,
4575,4479,,,james,james,,,,,,,,,,,
4576,4480,,,ó,or,,,,,,,,,,,
4577,4481,,,verla,see it,,,,,,,,,,,
4578,4482,,,estímulo,stimulus,,,,,,,,,,,
4579,4483,,,nombramiento,appointment,,,,,,,,,,,
4580,4484,,,nervios,nerves,,,,,,,,,,,
4581,4485,,,traducción,translation,,,,,,,,,,,
4582,4486,,,financieras,financial institutions,,,,,,,,,,,
4583,4487,,,interesantes,interesting ones,,,,,,,,,,,
4584,4488,,,metal,metal,,,,,,,,,,,
4585,4489,,,impuso,imposed,,,,,,,,,,,
4586,4490,,,secretaria,secretary,,,,,,,,,,,
4587,4491,,,revés,backwards,,,,,,,,,,,
4588,4492,,,tejidos,Fabrics,,,,,,,,,,,
4589,4493,,,ortiz,ortiz,,,,,,,,,,,
4590,4494,,,decidieron,they decided,,,,,,,,,,,
4591,4495,,,virtudes,virtues,,,,,,,,,,,
4592,4496,,,destinados,destined for,,,,,,,,,,,
4593,4497,,,incluidos,included,,,,,,,,,,,
4594,4498,,,informática,computer science,,,,,,,,,,,
4595,4499,,,perfección,perfection,,,,,,,,,,,
4596,4500,,,incidente,incident,,,,,,,,,,,
4597,4501,,,silva,silva,,,,,,,,,,,
4598,4502,,,densidad,density,,,,,,,,,,,
4599,4503,,,comedor,dining room,,,,,,,,,,,
4600,4504,,,evita,avoids,,,,,,,,,,,
4601,4505,,,consumidor,consumer,,,,,,,,,,,
4602,4506,,,comenta,comments,,,,,,,,,,,
4603,4507,,,inocente,innocent,,,,,,,,,,,
4604,4508,,,diaria,Daily.,,,,,,,,,,,
4605,4509,,,aliento,breath,,,,,,,,,,,
4606,4510,,,aplica,applies,,,,,,,,,,,
4607,4511,,,eléctrico,electric,,,,,,,,,,,
4608,4512,,,retirar,remove,,,,,,,,,,,
4609,4513,,,concretamente,in particular,,,,,,,,,,,
4610,4514,,,horario,timetable,,,,,,,,,,,
4611,4515,,,virginia,virginia,,,,,,,,,,,
4612,4516,,,específicas,specifics,,,,,,,,,,,
4613,4517,,,significación,significance,,,,,,,,,,,
4614,4518,,,venezolano,Venezuelan,,,,,,,,,,,
4615,4519,,,sorprendido,surprised,,,,,,,,,,,
4616,4520,,,pasados,past.,,,,,,,,,,,
4617,4521,,,comienzan,begin,,,,,,,,,,,
4618,4522,,,señalan,point out,,,,,,,,,,,
4619,4523,,,adquiere,acquires,,,,,,,,,,,
4620,4524,,,felices,happy,,,,,,,,,,,
4621,4525,,,pinochet,pinochet,,,,,,,,,,,
4622,4526,,,sepa,know,,,,,,,,,,,
4623,4527,,,emocional,emotional,,,,,,,,,,,
4624,4528,,,pico,peak,,,,,,,,,,,
4625,4529,,,solicitar,request,,,,,,,,,,,
4626,4530,,,excesiva,excessive,,,,,,,,,,,
4627,4531,,,dominante,dominant,,,,,,,,,,,
4628,4532,,,cabello,hair,,,,,,,,,,,
4629,4533,,,intentando,trying to,,,,,,,,,,,
4630,4534,,,denomina,denominated,,,,,,,,,,,
4631,4535,,,figuran,listed,,,,,,,,,,,
4632,4536,,,derivados,derivatives,,,,,,,,,,,
4633,4537,,,héctor,héctor,,,,,,,,,,,
4634,4538,,,richard,richard,,,,,,,,,,,
4635,4539,,,distinción,distinction,,,,,,,,,,,
4636,4540,,,entregar,deliver,,,,,,,,,,,
4637,4541,,,ingleses,english,,,,,,,,,,,
4638,4542,,,aprendido,learned,,,,,,,,,,,
4639,4543,,,exposiciones,exhibitions,,,,,,,,,,,
4640,4544,,,ganador,winner,,,,,,,,,,,
4641,4545,,,carece,lacks,,,,,,,,,,,
4642,4546,,,rubén,rubén,,,,,,,,,,,
4643,4547,,,cigarrillo,cigarette,,,,,,,,,,,
4644,4548,,,entrevistas,interviews,,,,,,,,,,,
4645,4549,,,mandatario,proxy,,,,,,,,,,,
4646,4550,,,celebró,held,,,,,,,,,,,
4647,4551,,,labores,tasks,,,,,,,,,,,
4648,4552,,,listo,ready,,,,,,,,,,,
4649,4553,,,us,us,,,,,,,,,,,
4650,4554,,,participaron,participated,,,,,,,,,,,
4651,4555,,,tomate,tomatoes,,,,,,,,,,,
4652,4556,,,inés,inés,,,,,,,,,,,
4653,4557,,,sabían,knew,,,,,,,,,,,
4654,4558,,,armado,armed,,,,,,,,,,,
4655,4559,,,mantenerse,to stay,,,,,,,,,,,
4656,4560,,,períodos,periods,,,,,,,,,,,
4657,4561,,,fraga,fraga,,,,,,,,,,,
4658,4562,,,nacer,Born,,,,,,,,,,,
4659,4563,,,seria,seria,,,,,,,,,,,
4660,4564,,,discursos,speeches,,,,,,,,,,,
4661,4565,,,cubierto,covered,,,,,,,,,,,
4662,4566,,,indio,indian,,,,,,,,,,,
4663,4567,,,inspección,Inspection,,,,,,,,,,,
4664,4568,,,ofensiva,offensive,,,,,,,,,,,
4665,4569,,,alerta,alert,,,,,,,,,,,
4666,4570,,,barrera,barrier,,,,,,,,,,,
4667,4571,,,emociones,emotions,,,,,,,,,,,
4668,4572,,,paga,pays,,,,,,,,,,,
4669,4573,,,varones,men,,,,,,,,,,,
4670,4574,,,atlántico,atlantic,,,,,,,,,,,
4671,4575,,,choque,clash,,,,,,,,,,,
4672,4576,,,grecia,Greece,,,,,,,,,,,
4673,4577,,,pasta,pasta,,,,,,,,,,,
4674,4578,,,efectivos,troops,,,,,,,,,,,
4675,4579,,,quedaban,remained,,,,,,,,,,,
4676,4580,,,admiración,admiration,,,,,,,,,,,
4677,4581,,,bandas,bands,,,,,,,,,,,
4678,4582,,,espada,sword,,,,,,,,,,,
4679,4583,,,incertidumbre,uncertainty,,,,,,,,,,,
4680,4584,,,claves,keys,,,,,,,,,,,
4681,4585,,,citada,quoted above,,,,,,,,,,,
4682,4586,,,extiende,extends,,,,,,,,,,,
4683,4587,,,manteca,butter,,,,,,,,,,,
4684,4588,,,comicios,Elections,,,,,,,,,,,
4685,4589,,,mata,mata.,,,,,,,,,,,
4686,4590,,,william,William,,,,,,,,,,,
4687,4591,,,recorrer,touring,,,,,,,,,,,
4688,4592,,,subrayó,underlined,,,,,,,,,,,
4689,4593,,,exportación,export,,,,,,,,,,,
4690,4594,,,militantes,militants,,,,,,,,,,,
4691,4595,,,cuerda,rope,,,,,,,,,,,
4692,4596,,,suceso,event,,,,,,,,,,,
4693,4597,,,celular,cellular,,,,,,,,,,,
4694,4598,,,ucd,ucd,,,,,,,,,,,
4695,4599,,,abandonó,he abandoned,,,,,,,,,,,
4696,4600,,,justificar,justify,,,,,,,,,,,
4697,4601,,,procede,appropriate,,,,,,,,,,,
4698,4602,,,parto,childbirth,,,,,,,,,,,
4699,4603,,,k,k,,,,,,,,,,,
4700,4604,,,probar,try it,,,,,,,,,,,
4701,4605,,,proporciona,provides,,,,,,,,,,,
4702,4606,,,contratación,recruitment,,,,,,,,,,,
4703,4607,,,costas,Coasts,,,,,,,,,,,
4704,4608,,,dormitorio,bedroom,,,,,,,,,,,
4705,4609,,,israelí,Israeli,,,,,,,,,,,
4706,4610,,,concretos,specifics,,,,,,,,,,,
4707,4611,,,contemporánea,contemporary,,,,,,,,,,,
4708,4612,,,externo,external,,,,,,,,,,,
4709,4613,,,inmigrantes,immigrants,,,,,,,,,,,
4710,4614,,,dormido,asleep,,,,,,,,,,,
4711,4615,,,producirse,be produced,,,,,,,,,,,
4712,4616,,,disminuir,decrease,,,,,,,,,,,
4713,4617,,,aviso,notice,,,,,,,,,,,
4714,4618,,,conocidas,acquaintances,,,,,,,,,,,
4715,4619,,,delegados,delegates,,,,,,,,,,,
4716,4620,,,filme,film,,,,,,,,,,,
4717,4621,,,lejano,distant,,,,,,,,,,,
4718,4622,,,cucharadas,tablespoons,,,,,,,,,,,
4719,4623,,,contienen,contain,,,,,,,,,,,
4720,4624,,,irá,will go,,,,,,,,,,,
4721,4625,,,loca,crazy,,,,,,,,,,,
4722,4626,,,indicar,indicate,,,,,,,,,,,
4723,4627,,,pollo,chicken,,,,,,,,,,,
4724,4628,,,gubernamentales,Governmental,,,,,,,,,,,
4725,4629,,,sanciones,sanctions,,,,,,,,,,,
4726,4630,,,asalto,assault,,,,,,,,,,,
4727,4631,,,estudia,study,,,,,,,,,,,
4728,4632,,,relativo,relative,,,,,,,,,,,
4729,4633,,,duras,harsh,,,,,,,,,,,
4730,4634,,,madrileño,Madrid,,,,,,,,,,,
4731,4635,,,inglesa,english,,,,,,,,,,,
4732,4636,,,noble,noble,,,,,,,,,,,
4733,4637,,,sueldo,salary,,,,,,,,,,,
4734,4638,,,lección,lesson,,,,,,,,,,,
4735,4639,,,murieron,died,,,,,,,,,,,
4736,4640,,,tratan,treat,,,,,,,,,,,
4737,4641,,,destacado,outstanding,,,,,,,,,,,
4738,4642,,,referente,referent,,,,,,,,,,,
4739,4643,,,bello,beautiful,,,,,,,,,,,
4740,4644,,,concretas,concrete,,,,,,,,,,,
4741,4645,,,aliados,allies,,,,,,,,,,,
4742,4646,,,faltan,are missing,,,,,,,,,,,
4743,4647,,,fundamento,foundation,,,,,,,,,,,
4744,4648,,,cc,cc,,,,,,,,,,,
4745,4649,,,demostró,demonstrated,,,,,,,,,,,
4746,4650,,,positivos,positives,,,,,,,,,,,
4747,4651,,,vidal,vidal,,,,,,,,,,,
4748,4652,,,conocemos,we know,,,,,,,,,,,
4749,4653,,,noción,notion,,,,,,,,,,,
4750,4654,,,armonía,Harmony,,,,,,,,,,,
4751,4655,,,prefiere,prefers,,,,,,,,,,,
4752,4656,,,sillón,armchair,,,,,,,,,,,
4753,4657,,,admite,admits,,,,,,,,,,,
4754,4658,,,financiamiento,financing,,,,,,,,,,,
4755,4659,,,cucharada,tablespoon,,,,,,,,,,,
4756,4660,,,invasión,invasion,,,,,,,,,,,
4757,4661,,,libertades,Liberties,,,,,,,,,,,
4758,4662,,,pelea,Fight,,,,,,,,,,,
4759,4663,,,escolares,schoolgirls,,,,,,,,,,,
4760,4664,,,ruedas,Wheels,,,,,,,,,,,
4761,4665,,,satisfacer,satisfy,,,,,,,,,,,
4762,4666,,,supuestos,assumptions,,,,,,,,,,,
4763,4667,,,alumno,pupil,,,,,,,,,,,
4764,4668,,,fila,row,,,,,,,,,,,
4765,4669,,,rabia,rage,,,,,,,,,,,
4766,4670,,,tocó,touched,,,,,,,,,,,
4767,4671,,,estadísticas,statistics,,,,,,,,,,,
4768,4672,,,conciertos,concerts,,,,,,,,,,,
4769,4673,,,asesor,advisor,,,,,,,,,,,
4770,4674,,,cinta,tape,,,,,,,,,,,
4771,4675,,,esclavos,slaves,,,,,,,,,,,
4772,4676,,,sabiduría,wisdom,,,,,,,,,,,
4773,4677,,,velázquez,Velázquez,,,,,,,,,,,
4774,4678,,,conducir,Driving,,,,,,,,,,,
4775,4679,,,encontré,I found,,,,,,,,,,,
4776,4680,,,productor,producer,,,,,,,,,,,
4777,4681,,,muros,Walls,,,,,,,,,,,
4778,4682,,,cocción,cooking,,,,,,,,,,,
4779,4683,,,oral,oral,,,,,,,,,,,
4780,4684,,,bolívar,bolívar,,,,,,,,,,,
4781,4685,,,rayo,lightning,,,,,,,,,,,
4782,4686,,,carbón,coal,,,,,,,,,,,
4783,4687,,,educativa,educational,,,,,,,,,,,
4784,4688,,,exigir,demand,,,,,,,,,,,
4785,4689,,,italianos,Italians,,,,,,,,,,,
4786,4690,,,dedica,dedicated,,,,,,,,,,,
4787,4691,,,cansancio,tiredness,,,,,,,,,,,
4788,4692,,,vestidos,dresses,,,,,,,,,,,
4789,4693,,,amanecer,Dawn,,,,,,,,,,,
4790,4694,,,coinciden,match,,,,,,,,,,,
4791,4695,,,gerardo,Gerardo,,,,,,,,,,,
4792,4696,,,excepcional,exceptional,,,,,,,,,,,
4793,4697,,,personalidades,personalities,,,,,,,,,,,
4794,4698,,,acumulación,accumulation,,,,,,,,,,,
4795,4699,,,afrontar,cope with,,,,,,,,,,,
4796,4700,,,describe,describes,,,,,,,,,,,
4797,4701,,,disponibles,available,,,,,,,,,,,
4798,4702,,,proceder,proceed,,,,,,,,,,,
4799,4703,,,estrictamente,strictly speaking,,,,,,,,,,,
4800,4704,,,redondo,round,,,,,,,,,,,
4801,4705,,,horror,horror,,,,,,,,,,,
4802,4706,,,copia,copy,,,,,,,,,,,
4803,4707,,,renunciar,resignation,,,,,,,,,,,
4804,4708,,,dimisión,resignation,,,,,,,,,,,
4805,4709,,,limpio,clean,,,,,,,,,,,
4806,4710,,,procedente,proceeding,,,,,,,,,,,
4807,4711,,,gráfico,chart,,,,,,,,,,,
4808,4712,,,quedará,will remain,,,,,,,,,,,
4809,4713,,,cuota,quota,,,,,,,,,,,
4810,4714,,,tramo,stretch,,,,,,,,,,,
4811,4715,,,carolina,carolina,,,,,,,,,,,
4812,4716,,,cultivos,Crops,,,,,,,,,,,
4813,4717,,,tratamientos,treatments,,,,,,,,,,,
4814,4718,,,barro,clay,,,,,,,,,,,
4815,4719,,,grasas,Fats,,,,,,,,,,,
4816,4720,,,sufren,suffer,,,,,,,,,,,
4817,4721,,,pretenden,intend,,,,,,,,,,,
4818,4722,,,tablas,tables,,,,,,,,,,,
4819,4723,,,residuos,waste,,,,,,,,,,,
4820,4724,,,cádiz,Cádiz,,,,,,,,,,,
4821,4725,,,intervenciones,interventions,,,,,,,,,,,
4822,4726,,,promesa,pledge,,,,,,,,,,,
4823,4727,,,volvieron,they returned,,,,,,,,,,,
4824,4728,,,marqués,marqués,,,,,,,,,,,
4825,4729,,,harán,will make,,,,,,,,,,,
4826,4730,,,participan,participate,,,,,,,,,,,
4827,4731,,,ponga,put on,,,,,,,,,,,
4828,4732,,,carro,Cart,,,,,,,,,,,
4829,4733,,,flujo,flow,,,,,,,,,,,
4830,4734,,,originales,originals,,,,,,,,,,,
4831,4735,,,desnudo,nude,,,,,,,,,,,
4832,4736,,,interpretar,interpreting,,,,,,,,,,,
4833,4737,,,decisivo,decisive,,,,,,,,,,,
4834,4738,,,entendimiento,understanding,,,,,,,,,,,
4835,4739,,,llamas,Flames,,,,,,,,,,,
4836,4740,,,tranquila,quiet,,,,,,,,,,,
4837,4741,,,hueso,bone,,,,,,,,,,,
4838,4742,,,sentarse,Sitting Down,,,,,,,,,,,
4839,4743,,,memorias,Memories,,,,,,,,,,,
4840,4744,,,transportes,transports,,,,,,,,,,,
4841,4745,,,incapacidad,inability,,,,,,,,,,,
4842,4746,,,pretendía,intended to,,,,,,,,,,,
4843,4747,,,cirugía,surgery,,,,,,,,,,,
4844,4748,,,dedicada,dedicated,,,,,,,,,,,
4845,4749,,,duros,harsh,,,,,,,,,,,
4846,4750,,,mary,Mary,,,,,,,,,,,
4847,4751,,,permitan,allow,,,,,,,,,,,
4848,4752,,,deseaba,I wished,,,,,,,,,,,
4849,4753,,,direcciones,addresses,,,,,,,,,,,
4850,4754,,,refugiados,Refugees,,,,,,,,,,,
4851,4755,,,aislamiento,insulation,,,,,,,,,,,
4852,4756,,,artificial,artificial,,,,,,,,,,,
4853,4757,,,católicos,Catholics,,,,,,,,,,,
4854,4758,,,talleres,workshops,,,,,,,,,,,
4855,4759,,,orilla,shore,,,,,,,,,,,
4856,4760,,,camión,Truck,,,,,,,,,,,
4857,4761,,,hoteles,hotels,,,,,,,,,,,
4858,4762,,,informar,informing,,,,,,,,,,,
4859,4763,,,tumba,Tomb,,,,,,,,,,,
4860,4764,,,capítulos,chapters,,,,,,,,,,,
4861,4765,,,ríe,laughs,,,,,,,,,,,
4862,4766,,,marruecos,morocco,,,,,,,,,,,
4863,4767,,,dueños,owners,,,,,,,,,,,
4864,4768,,,elegante,elegant,,,,,,,,,,,
4865,4769,,,romano,Roman,,,,,,,,,,,
4866,4770,,,célebre,celebrity,,,,,,,,,,,
4867,4771,,,diana,target,,,,,,,,,,,
4868,4772,,,formada,formed,,,,,,,,,,,
4869,4773,,,miradas,looks,,,,,,,,,,,
4870,4774,,,jardines,Gardens,,,,,,,,,,,
4871,4775,,,publicada,published,,,,,,,,,,,
4872,4776,,,realizando,performing,,,,,,,,,,,
4873,4777,,,comidas,Meals,,,,,,,,,,,
4874,4778,,,útiles,useful,,,,,,,,,,,
4875,4779,,,carbono,carbon,,,,,,,,,,,
4876,4780,,,oculta,hidden,,,,,,,,,,,
4877,4781,,,web,Web,,,,,,,,,,,
4878,4782,,,bailar,dancing,,,,,,,,,,,
4879,4783,,,irak,irak,,,,,,,,,,,
4880,4784,,,transcurso,course,,,,,,,,,,,
4881,4785,,,actúan,act,,,,,,,,,,,
4882,4786,,,colectivos,collectives,,,,,,,,,,,
4883,4787,,,medir,Measurement,,,,,,,,,,,
4884,4788,,,orejas,ears,,,,,,,,,,,
4885,4789,,,conductas,conducts,,,,,,,,,,,
4886,4790,,,empate,tie.,,,,,,,,,,,
4887,4791,,,colonial,colonialism,,,,,,,,,,,
4888,4792,,,presa,dam,,,,,,,,,,,
4889,4793,,,rumores,rumors,,,,,,,,,,,
4890,4794,,,apoya,supports,,,,,,,,,,,
4891,4795,,,guardar,Save,,,,,,,,,,,
4892,4796,,,hectáreas,hectares,,,,,,,,,,,
4893,4797,,,sonrió,smiled,,,,,,,,,,,
4894,4798,,,chicas,girls,,,,,,,,,,,
4895,4799,,,monarquía,monarchy,,,,,,,,,,,
4896,4800,,,operativo,operational,,,,,,,,,,,
4897,4801,,,preguntar,ask question,,,,,,,,,,,
4898,4802,,,buscaba,was looking for,,,,,,,,,,,
4899,4803,,,definido,defined,,,,,,,,,,,
4900,4804,,,ciudadanía,citizenship,,,,,,,,,,,
4901,4805,,,paloma,pigeon,,,,,,,,,,,
4902,4806,,,concluye,concludes,,,,,,,,,,,
4903,4807,,,vídeo,Video,,,,,,,,,,,
4904,4808,,,usos,uses,,,,,,,,,,,
4905,4809,,,vascos,Basques,,,,,,,,,,,
4906,4810,,,robo,theft,,,,,,,,,,,
4907,4811,,,roto,broken,,,,,,,,,,,
4908,4812,,,volví,I returned,,,,,,,,,,,
4909,4813,,,desayuno,breakfast,,,,,,,,,,,
4910,4814,,,respetar,respect,,,,,,,,,,,
4911,4815,,,compositor,Composer,,,,,,,,,,,
4912,4816,,,respectivos,respective,,,,,,,,,,,
4913,4817,,,móvil,Mobile,,,,,,,,,,,
4914,4818,,,trama,Plot,,,,,,,,,,,
