language,text
spa,"Si estás cansado, ¿por qué no te vas a dormir? ""Porque si me voy a dormir ahora, me despertaré demasiado pronto."""
spa,Deberías haberme escuchado.
spa,"Cuando el cuerpo es tocado, los receptores en la piel envían mensajes al cerebro causando la liberación de sustancias químicas como las endorfinas."
spa,¿Qué implica ello?
spa,Se espera que ciento cincuenta mil parejas se casen en Shanghái en 2006.
spa,Las bicicletas son una herramienta para la sostenibilidad urbana.
spa,No preguntéis lo que piensan. Preguntad lo que hacen.
spa,"Lo que cambia el mundo es la comunicación, no la información."
spa,Me gustaría darle un regalo por su cumpleaños.
spa,¡Me muero de hambre!
spa,¿Tienes amigos en Antigua?
spa,Un metro cúbico corresponde a 1000 litros.
spa,Tengo tanto trabajo que me quedo una hora más.
spa,Estoy casada y tengo dos niños.
spa,Él toca el piano muy bien.
spa,Me gustaría estudiar en París.
spa,No sabéis quién soy.
spa,¿Por qué no comes verdura?
spa,¿Por qué la gente va al cine?
spa,Me desnudo.
spa,No hay visiones verdaderas.
spa,¡No quiero pedir tu mano!
spa,¡Dame tiempo para darte todo lo que tengo!
spa,Querer es poder.
spa,"Quien busca, encuentra."
spa,Tenemos Papa.
spa,Las matemáticas son como la lógica de la física.
spa,Hay 10 tipos de personas en el mundo: las que entienden binario y las que no.
spa,"No pienso, luego no existo."
spa,Encuentro las lenguas extranjeras muy interesantes.
spa,No me gusta aprender los verbos irregulares.
spa,¡Toma un libro y léelo!
spa,¡Afronta la vida con una sonrisa!
spa,Tú me haces soñar.
spa,Es la pura verdad.
spa,Hace frío.
spa,Tienes razón.
spa,¡Has hecho esto intencionadamente!
spa,¿No le has dicho nada?
spa,Eres mi tipo.
spa,Eres irresistible.
spa,¿Me podrías llamar más tarde por favor?
spa,¿Con quién hablo?
spa,"¡Sonríe ahora, llora después!"
spa,La vida es bella.
spa,¿Por qué casarse con una mujer si le gustan los hombres?
spa,Adoro la lasaña.
spa,Necesito tu ayuda.
spa,Estaba releyendo las cartas que me enviaste.
spa,No quiero ir a la escuela.
spa,"Es realmente inteligente, ¿verdad?"
spa,La justicia es cara.
spa,La vida es una enfermedad mortal sexualmente transmisible.
spa,Demasiado tarde.
spa,He mirado la tele esta mañana.
spa,Fuimos a Londres el año pasado.
spa,Mi hermano menor está mirando la tele.
spa,Me gusta mucho mi trabajo.
spa,He soñado contigo.
spa,Necesito un nuevo ordenador.
spa,¡No voy a perder!
spa,Las clases empiezan pronto de nuevo.
spa,Este día sólo fue una pérdida de tiempo y de dinero.
spa,"¡Vamos! Háblame, Trang."
spa,Estoy casi listo.
spa,¿Has dicho que yo no podría ganar nunca?
spa,La vida empieza cuando te das cuenta de quién eres realmente.
spa,La vida empieza cuando decides lo que esperas de ella.
spa,¿De qué estás hablando?
spa,Quiero un caramelo.
spa,¿Cuándo comemos? ¡Tengo hambre!
spa,Tengo clase mañana.
spa,"Gracias. ""De nada."""
spa,¿De qué país eres?
spa,"Es rico, ¡no necesita dinero!"
spa,"Están haciendo demasiado ruido, no puedo concentrarme."
spa,Llevaba un sombrero negro.
spa,La esencia de las matemáticas es la libertad.
spa,Quiero ser más independiente.
spa,La matemática no es simplemente la memorización de fórmulas.
spa,"Uno, dos, tres, cuatro, cinco, seis, siete, ocho, nueve, diez."
spa,¿Dónde están los servicios?
spa,La esencia de la libertad son las matemáticas.
spa,¿Cuántas horas de sueño necesitas?
spa,Cada persona es un mundo.
spa,"Voy a comprarme una nueva cámara, esta vez digital."
spa,Bebo los vientos por ti.
spa,No sé qué es peor.
spa,¿Es necesario expandir el conocimiento humano con la exploración espacial?
spa,La belleza está en los ojos del que mira.
spa,¿Quién compra este tipo de arte?
spa,La NASA dice que ya tiene información suficiente para afirmar que una visita humana al planeta rojo es factible.
spa,Las mujeres de verdad tienen curvas.
spa,¿Por qué no podemos hacernos cosquillas a nosotros mismos?
spa,La respuesta nos lleva a un círculo vicioso.
spa,¿Qué? ¿Todavía no sabes conducir?
spa,Y conmigo ya somos uno más.
spa,¿Ya tienes barba?
spa,Siento que soy libre.
spa,Siento una quemazón en el estómago.
spa,La libertad no es gratis.
spa,¿Cómo provocar el deseo de una mujer?
spa,El deseo emerge entre necesidad y demanda.
spa,Mientras comíamos el postre crecía el deseo por viajar a este país.
spa,¡Quiero un MP3!
spa,¿Dónde estás?
spa,¿Adónde vas?
spa,"El queso es un alimento sólido elaborado a partir de la leche de vaca, cabra, oveja u otros mamíferos."
spa,"Si no lo hago ahora, nunca lo haré."
spa,Hay muchas cosas que no sabes sobre mi personalidad.
spa,"Quizás tengas razón, fui un egoísta."
spa,Todo el mundo se merece una segunda oportunidad.
spa,¿Cuál es la ventaja de esta tecnología?
spa,Si usted no dispone de este programa puede descargarlo ahora.
spa,"El hombre propone, Dios dispone."
spa,"Cuando hablas con los demás, lo haces con los brazos cruzados."
spa,Completa el siguiente formulario para saber quién pudiste haber sido en tu anterior vida.
spa,González regala una bicicleta a todos sus empleados en Europa.
spa,Hay 1000 películas que hay que ver antes de morir.
spa,La creatividad es un aspecto importante para el desarrollo del ser humano.
spa,La industria textil se adaptará a un mercado de libre competencia en los próximos años.
spa,¿Tiene dificultades para comprender lo que le dicen mujeres o niños pequeños?
spa,No hay que preparar un plato diferente para cada persona.
spa,"Me han dicho que soy pragmático, y lo soy."
spa,"Prefiero buscarle solución a los problemas, no sólo denunciarlos."
spa,¿Aún te sigues preguntando cuál es el sentido de la vida?
spa,¿Cuándo se puede decir que una persona tiene problemas con el alcohol?
spa,¡Recordad que estamos todos en el mismo barco!
spa,"Todo lo que necesito saber sobre la vida, lo aprendí de un muñeco de nieve."
spa,Verifica que tu usuario y contraseña estén escritos correctamente.
spa,En cualquier caso hay que votar sí en el referéndum del 18 de febrero.
spa,Las despedidas siempre son tristes.
spa,¡No te olvides de nosotros!
spa,El tiempo ha pasado rapidísimo.
spa,¿Cuál es su maleta?
spa,Tengo tos y un poco de fiebre.
spa,"Abre el armario de la izquierda, allí están las botellas."
spa,Hay también clubs nocturnos donde se baila flamenco.
spa,La entrada incluye una bebida.
spa,Propongo que salgamos el viernes.
spa,Mis zapatos negros necesitan un arreglo de los tacones.
spa,Así mato dos pájaros de un tiro.
spa,Esto me gusta menos que cuidar niños.
spa,"No me gustan estas tazas, las de la mesa me gustan más."
spa,¿Tiene experiencia profesional?
spa,No tuve tiempo ni para ir de compras ni para despedirme de mi madre.
spa,Me gustaría probarme la falda azul rayada.
spa,¿Cuánto se da de propina en España?
spa,¿Quién ha pintado este cuadro?
spa,A esta hora hay un tráfico increíble.
spa,Los hombres estamos acostumbrados a esperar a las mujeres.
spa,No le voy a poner un revólver en la cabeza a nadie por quedarme en Barcelona.
spa,"Ahora tengo que marcharme, están llamando para mi vuelo."
spa,Es argentino y da clases de tenis.
spa,¿Podría explicarnos cómo funciona el lavavajillas?
spa,"Por favor, indíquemelo en el mapa."
spa,El grifo gotea.
spa,"Por favor, díganos dónde hay una tienda de comestibles."
spa,Quiero recuperar mis objetos de valor.
spa,Estoy embarazada de cuatro meses.
spa,Llevo marcapasos.
spa,Quisiera pilas para este aparato.
spa,"Lavar, cortar y secar, por favor."
spa,Necesitamos una ambulancia.
spa,Suponemos que se trata de una intoxicación por mordedura de serpiente.
spa,Todas las mañanas y todas las noches le doy de comer a mi gato.
spa,"¿Podría repetirlo, por favor?"
spa,"¿Generalmente quién visita más a sus padres, los hijos o las hijas?"
spa,Todo esfuerzo merece una recompensa.
spa,Cuesta una barbaridad.
spa,"En primer lugar quiero expresar especial gratitud a mi director de tesis el Dr. Juan Pisto por su paciencia, esfuerzo y dedicación."
spa,¿Por qué costó tanto establecer que la neurona era la unidad básica del tejido nervioso?
spa,La parte material no es lo que define nuestra vida sino la parte espiritual.
spa,Más del 90 por ciento de las visitas de una página Web provienen de los motores de búsqueda.
spa,Necesito tu consejo.
spa,"El guitarrista de Bang será padre por segunda vez, según anunció un portavoz de la banda."
spa,"Sin embargo, la cantante no reniega de sus orígenes."
spa,"Quien ríe último, ríe mejor."
spa,¿De dónde eres?
spa,Es perro viejo.
spa,Ahí está la madre del cordero.
spa,No le conozco.
spa,La palabra es plata y el silencio oro.
spa,El axioma de Cole: La suma de la inteligencia de la humanidad es constante; la población crece.
spa,Más vale tarde que nunca.
spa,No se puede estar en misa y repicando.
spa,De noche todos los gatos son pardos.
spa,Quien fue a Sevilla perdió su silla.
spa,"Si no hay noticias, son buenas noticias."
spa,Lo tienes bien merecido.
spa,Las paredes oyen.
spa,Está usted en su casa.
spa,Este es el chico en quien pienso.
spa,¿Cómo puedes tener un ordenador portátil y no un móvil?
spa,Florencia es la ciudad más bonita de Italia.
spa,"Si no me conocías así, entonces simplemente no me conocías."
spa,¿Dónde vives?
spa,George es muy hablador.
spa,Este es el muñeco que fabricó ella misma.
spa,"¿Ella es joven? ""Sí."""
spa,Quiero ir al extranjero.
spa,Prefiero quedarme aquí mejor.
spa,Estoy muy ocupado últimamente.
spa,Sé pelar una manzana.
spa,Ayer compré un libro.
spa,Yukio Mishima se suicidó en 1970.
spa,El público aplaudió a la actriz.
spa,En general a los chicos les gustan las chicas de cabello largo.
spa,La escuela estaba de vacaciones por Navidad.
spa,Casi no queda vino.
spa,"Por cierto, ¿estás libre esta tarde?"
spa,Ese anciano cruzó la carretera con gran precaución.
spa,¿De verdad ocurrió ese accidente el año pasado?
spa,"Perdone que le moleste, ¿le importaría indicarme el camino hasta la estación?"
spa,Ésta es la razón de que él lo hiciera.
spa,Es extraño que las luces de la empresa estén encendidas a esta hora.
spa,"Ven aquí, John."
spa,Hemos gastado toda la crema.
spa,Él huyó al verme.
spa,"Mi padre no bebe alcohol. ""El mío tampoco."""
spa,En mi barrio hay un gran supermercado.
spa,Australia es más pequeña que Sudamérica.
spa,A este equipo lo dirige un buen entrenador.
spa,¿Cuándo viste esa película?
spa,"Comprendo lo que usted dice, pero no puedo estar de acuerdo."
spa,"¿Estás cansado? ""No, en absoluto."""
spa,John se quedó en casa como le dijeron.
spa,¿Cuánto costaría aproximadamente ir en taxi desde aquí?
spa,Carretera en obras.
spa,Sin duda debes de estar agotado después de trabajar todo el día.
spa,"Por favor, mantente cercano."
spa,"A un hombre cuya mujer está muerta, se llama un viudo."
spa,"A una mujer, cuyo marido está muerto, se le llama viuda."
spa,Por favor échame una mano.
spa,Estás despedido.
spa,"¿No nos hemos encontrado antes?, preguntó el estudiante."
spa,Rodaron la película en un verdadero desierto.
spa,Es un libro acerca de las estrellas.
spa,¿Qué hacía tu madre cuando volviste a casa?
spa,Él casó a su hija con un hombre rico.
spa,Han utilizado las matemáticas para calcular cómo habría sido la formación del Universo inmediatamente antes y después del Big Bang.
spa,"En una realidad tridimensional, fuerzas como el electromagnetismo operan sólo tridimensionalmente y se comportan según las leyes tradicionales de la física."
spa,Los estudiantes reciben una beca de 15.000 euros para el viaje de ida y vuelta y los gastos diarios.
spa,Mi jefe rechazó el presupuesto para el nuevo proyecto.
spa,Llevaré a cabo este trabajo.
spa,He visitado la tumba de mi padre.
spa,Hemos alcanzado la cima de la montaña.
spa,La guerra es un crimen contra la humanidad.
spa,Mi tía tiene tres hijos.
spa,Intentaron asesinar al presidente.
spa,Se fue sin despedirse.
spa,No sé dónde vive.
spa,"Cuando vi el dibujo, me acordé de la historia."
spa,No puedes aparcar tu coche aquí.
spa,Me despierto habitualmente a las seis.
spa,La imaginación afecta a todos los aspectos de nuestra vida.
spa,—¿Cómo te sientes? —preguntó él.
spa,"Depende de a lo que te refieras con ""creer"" en Dios."
spa,Él estaría contento de escuchar eso.
spa,Estamos preocupados por el abuelito y la abuelita.
spa,No tenemos clase hoy.
spa,Mi reloj necesita una reparación.
spa,Ken me batió al ajedrez.
spa,Yamamoto también es uno de mis amigos.
spa,El próximo domingo iremos a visitar a nuestra tía.
spa,"¿Está ella leyendo un libro? ""Sí."""
spa,¡Feliz Año Nuevo!
spa,Sean tan amables de abstenerse de fumar aquí.
spa,Es peligroso telefonear y conducir a la vez.
spa,Los españoles tienen dos apellidos.
spa,Raúl no se sabe divertir sin los amigos.
spa,Rosa Montero es una mujer extraordinaria.
spa,Rubén es padre de tres hijos.
spa,"Tom es muy alto, así que lo identificarás enseguida."
spa,—Vamos —me dijo él.
spa,Una vida sin amor no tiene ningún sentido.
spa,No tenéis nada que hacer excepto confiar el uno en el otro.
spa,"Desearía poder preocuparme más de mis notas pero parece que, en cierto punto de mi vida, decidí que ya no sería tan importante."
spa,Una piedra rodante no junta musgo es un refrán.
spa,"Debemos aprender a vivir juntos como hermanos, o pereceremos juntos como tontos."
spa,Eh... ¿Cómo está marchando eso?
spa,Su comunicación podría ser mucho más compleja de lo que pensamos.
spa,"Eso es muy amable de tu parte, respondió Willie."
spa,Puede ser que la felicidad que nos espera allí no sea para nada la clase de felicidad que nosotros quisiéramos.
spa,El comunismo nunca será alcanzado mientras yo viva.
spa,El centeno fue llamado el grano de la pobreza.
spa,Pon el mazo de cartas sobre la mesa de roble.
spa,"La democracia es la peor forma de gobierno, con excepción de todas las otras que se ha probado."
spa,"Disculpe, permítame señalar tres errores que hay en el artículo de más arriba."
spa,"Es difícil mantener una conversación con alguien que sólo dice ""sí"" y ""no""."
spa,"Es bastante difícil dominar el francés en 2, 3 años."
spa,Sería divertido ver cómo las cosas cambian a través de los años.
spa,Eso es más bien inesperado.
spa,Me tomó más de dos horas traducir unas pocas páginas en inglés.
spa,El carácter obligatorio de la escolaridad es rara vez analizado en la multitud de trabajos dedicados al estudio de las varias maneras de desarrollar en los niños el deseo de aprender.
spa,Siempre pensé que el tener un ataque cardiaco era la manera de la naturaleza de decirte que mueras.
spa,Me has abierto los ojos a cómo es cuando todo está bien.
spa,"Estás a mi lado, ahora todo está bien."
spa,¡Deja ya de pedirme bebidas! ¿Por qué no te las pagas tú?
spa,Realmente necesito golpear a alguien.
spa,Mis padres siguen discutiendo por estupideces. ¡Es tan molesto!
spa,"Si no quieres ponerte protector solar es tu problema, pero no vengas a quejarte conmigo cuando tengas quemaduras de sol."
spa,"Mis amigos siempre dicen que soy muy tranquilo, pero mi familia siempre dice que soy muy molesto."
spa,"Odio a esas arañas, siempre están ahí para sacarme de quicio cuando hago limpieza."
spa,Me gusta viajar.
spa,No tengo suficiente dinero para mi viaje.
spa,He ayudado a mis padres con las tareas domésticas.
spa,Yo vivo con mis padres.
spa,"Él exclamó: ""¡Es lo que estaba buscando!"""
spa,¿Cuál es su nombre?
spa,¡Qué irritante... Ahora me da dolor de cabeza cada vez que uso el computador!
spa,Es solitario en la silla desde que el caballo murió.
spa,Matemática es la parte de la ciencia que podrías continuar haciendo si despertaras mañana y descubrieras que el universo se ha ido.
spa,"Conocen la frase, cosechamos lo que sembramos. He sembrado el viento y aquí está mi tempestad."
spa,¿Y si dieras un discurso y nadie viniera?
spa,Los seleccionados tendrán que enfrentar extensas pruebas médicas y psicológicas.
spa,Quien calla otorga.
spa,No entiendo el alemán.
spa,¿Dónde habías estado hasta ahora?
spa,"Soy Paul, tu compañero de habitación."
spa,Su asiento a bordo era del lado del pasillo.
spa,Las novelas no se leen tanto como se solía.
spa,"De tal palo, tal astilla."
spa,El coche se estrelló contra la pared.
spa,No es del todo exacto.
spa,A veces los críticos no saben lo que critican.
spa,¿Dónde están mis gafas?
spa,¡Mira hacia atrás!
spa,Será fácil acabar este trabajo antes del martes.
spa,Pero sé cocinar bien.
spa,Tienes muy buen aspecto.
spa,Me arrepiento de lo que hice.
spa,He utilizado mapas durante mi viaje.
spa,Paco dibuja panoramas de ciudades.
spa,No se ganó Zamora en una hora.
spa,Le gusta viajar. A mí me gusta también.
spa,No tenían nada que comer.
spa,Felicitaciones por su victoria en el torneo.
spa,Thomas Edison inventó la bombilla.
spa,Thomas salió apresurado para llegar a tiempo al tren.
spa,En España existe democracia desde 1975.
spa,Iremos a visitarlos pronto.
spa,Su cara estaba pálida.
spa,El deporte es bueno para la salud.
spa,Ellos repudiaron a su hijo.
spa,El descanso es desde las 10:40h hasta las 11h.
spa,Está abierto de 10h a 6h durante todo el año.
spa,Son las diez en punto.
spa,Terminamos el trabajo un poco antes de las diez.
spa,Ven a las diez en punto.
spa,Tenía un compromiso previo a las diez.
spa,Volveré a las diez.
spa,Parte de Osaka hacia Tokio a las diez.
spa,Estaré aquí hasta las diez.
spa,Debes volver antes de las diez.
spa,"Si vuelves antes de las diez, puedes ir al baile."
spa,El Sr. Jones nació en los Estados Unidos.
spa,¿Está el Sr. Jones en la oficina?
spa,"Si no es molestia, por favor."
